,accommodates,bathrooms,bedrooms,beds,price,shared,home,private,Queens,Brooklyn,StatenIsland,Manhattan,Bronx,testTrain,listId
45691,6,1,3,3,189.0,0,1,0,1,0,0,0,0,1,40522
45692,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,40527
45693,3,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,40648
45694,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,40711
45695,2,1,1,1,110.0,0,0,1,0,0,0,1,0,1,40765
45696,6,1,2,2,298.50140180459704,0,1,0,0,0,0,1,0,0,41058
45697,5,1,0,3,149.0,0,1,0,1,0,0,0,0,1,41526
45698,2,1,1,1,45.0,0,0,1,1,0,0,0,0,1,41540
45699,2,1,1,1,125.0,0,1,0,1,0,0,0,0,1,41635
45700,1,1,1,1,59.0,0,0,1,0,1,0,0,0,1,41746
45701,1,1,1,1,48.0,0,0,1,0,1,0,0,0,1,41784
45702,2,1,1,1,200.0,0,0,1,0,1,0,0,0,1,41799
45703,2,1,1,1,90.0,0,0,1,0,1,0,0,0,1,41803
45704,4,1,1,3,214.0,0,1,0,0,1,0,0,0,1,41896
45705,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,42132
45706,2,1,1,1,70.0,0,0,1,1,0,0,0,0,1,42464
45707,3,1,1,2,72.0,0,1,0,0,1,0,0,0,1,42465
45708,2,1,0,1,105.0,0,1,0,0,1,0,0,0,1,42474
45709,2,1,0,1,147.0,0,1,0,0,0,0,1,0,1,42904
45710,2,1,0,1,170.0,0,1,0,0,0,0,1,0,1,43245
45711,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,43470
45712,4,1,0,2,149.0,0,1,0,0,0,0,1,0,1,44462
45713,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,44603
45714,10,1,3,4,189.0,0,1,0,0,1,0,0,0,1,44631
45715,1,1,1,1,61.455356004131175,0,0,1,1,0,0,0,0,0,44800
45716,4,1,2,2,275.0,0,1,0,0,0,0,1,0,1,45000
45717,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,45024
45718,2,1,0,1,166.16078124302504,0,1,0,0,0,0,1,0,0,45489
45719,4,2,2,4,170.0,0,1,0,0,0,0,1,0,1,46004
45720,6,2,2,2,450.0,0,1,0,0,0,0,1,0,1,46180
45721,2,1,1,1,45.0,0,0,1,1,0,0,0,0,1,46414
45722,4,1,1,2,310.0,0,1,0,0,0,0,1,0,1,46823
45723,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,47008
45724,4,1,2,2,65.0,0,1,0,0,1,0,0,0,1,47309
45725,4,1,1,2,145.0,0,0,1,0,0,0,1,0,1,47341
45726,3,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,47486
45727,2,1,1,2,225.0,0,1,0,0,1,0,0,0,1,47493
45728,1,1,1,1,49.0,0,0,1,0,1,0,0,0,1,47519
45729,2,1,1,1,45.0,0,0,1,0,1,0,0,0,1,47690
45730,2,1,1,1,45.0,0,0,1,1,0,0,0,0,1,47904
45731,2,1,1,2,66.63207304417206,0,0,1,1,0,0,0,0,0,47920
45732,2,1,1,1,33.0,0,0,1,0,0,1,0,0,1,48045
45733,3,1,1,1,150.0,0,1,0,0,0,0,1,0,1,48443
45734,2,1,1,1,40.0,0,0,1,0,1,0,0,0,1,48548
45735,9,1,3,5,298.50140180459704,0,1,0,0,0,0,1,0,0,48600
45736,4,1,2,2,245.0,0,1,0,0,0,0,1,0,1,48706
45737,1,1,1,1,76.08896800764775,1,0,0,0,0,0,1,0,0,48735
45738,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,16
45739,4,1,1,2,203.33194871184955,0,1,0,0,0,0,1,0,0,917
45740,2,1,1,1,86.0,0,0,1,0,1,0,0,0,1,1022
45741,3,1,1,1,220.0,0,1,0,0,0,0,1,0,1,1442
45742,7,1,2,2,157.15392840985314,0,1,0,1,0,0,0,0,0,1620
45743,2,1,1,1,185.0,0,1,0,0,0,0,1,0,1,1708
45744,9,2,3,7,120.0,0,0,1,0,1,0,0,0,1,2243
45745,3,2,1,1,295.0,0,1,0,0,0,0,1,0,1,2327
45746,2,1,0,1,87.0,0,0,1,0,0,0,1,0,1,2361
45747,8,1,3,4,150.0,0,1,0,0,0,0,1,0,1,2627
45748,1,1,1,1,60.0,0,0,1,1,0,0,0,0,1,2905
45749,2,1,1,1,175.0,0,1,0,0,0,0,1,0,1,3100
45750,1,1,1,1,49.0,0,0,1,0,1,0,0,0,1,3123
45751,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,3245
45752,1,1,1,1,135.0,0,0,1,0,0,0,1,0,1,3265
45753,1,1,1,1,95.0,0,0,1,0,0,0,1,0,1,3305
45754,2,2,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,3371
45755,2,1,1,1,71.0,0,0,1,0,1,0,0,0,1,3414
45756,6,2,2,2,100.0,0,1,0,0,0,0,1,0,1,3678
45757,6,2,3,6,400.0,0,1,0,0,0,0,1,0,1,4023
45758,4,1,1,2,199.0,0,1,0,0,0,0,1,0,1,4274
45759,5,2,2,2,720.0,0,1,0,0,0,0,1,0,1,4320
45760,2,1,1,1,110.0,0,1,0,0,1,0,0,0,1,4619
45761,2,1,1,1,200.0,0,1,0,0,0,0,1,0,1,4655
45762,3,1,2,2,226.7800406886263,0,1,0,0,0,0,1,0,0,4784
45763,2,1,1,1,80.0,0,1,0,1,0,0,0,0,1,4948
45764,1,2,1,1,70.0,0,0,1,0,0,0,1,0,1,5101
45765,5,1,1,2,204.38025598770017,0,1,0,0,0,0,1,0,0,5113
45766,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,5165
45767,3,1,1,1,99.0,0,1,0,0,1,0,0,0,1,5184
45768,2,1,1,1,62.0,0,0,1,0,1,0,0,0,1,5205
45769,2,1,1,1,129.0,0,0,1,1,0,0,0,0,1,5352
45770,2,1,1,1,40.0,0,0,1,0,1,0,0,0,1,5898
45771,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,6764
45772,6,1,2,3,140.0,0,1,0,0,0,0,1,0,1,6774
45773,4,1,1,3,95.0,0,1,0,1,0,0,0,0,1,6907
45774,1,1,1,1,125.0,0,0,1,0,0,0,1,0,1,6948
45775,10,2,3,8,278.5724200419268,0,1,0,0,1,0,0,0,0,7565
45776,2,1,1,2,92.0,0,1,0,0,0,0,1,0,1,7726
45777,3,1,1,2,199.0,0,1,0,0,1,0,0,0,1,7756
45778,2,1,1,1,160.0,0,1,0,1,0,0,0,0,1,8114
45779,2,1,1,1,300.0,0,1,0,0,0,0,1,0,1,8615
45780,2,2,2,1,220.0,0,1,0,0,0,0,1,0,1,8740
45781,4,1,1,2,235.0,0,1,0,0,0,0,1,0,1,8953
45782,2,1,1,1,90.0,0,0,1,1,0,0,0,0,1,9057
45783,2,1,1,1,97.0,0,0,1,0,0,0,1,0,1,9065
45784,6,1,3,3,199.0,0,1,0,0,0,0,1,0,1,9329
45785,2,1,1,1,72.0,0,0,1,0,1,0,0,0,1,9423
45786,2,1,0,1,125.0,0,1,0,0,0,0,1,0,1,9499
45787,2,1,1,1,40.0,0,0,1,0,1,0,0,0,1,9561
45788,1,1,1,1,50.0,0,0,1,0,1,0,0,0,1,9940
45789,8,2,4,4,341.4993423975105,0,1,0,1,0,0,0,0,0,9993
45790,2,1,1,1,66.63207304417206,0,0,1,1,0,0,0,0,0,10041
45791,1,1,1,1,111.0,0,0,1,0,0,0,1,0,1,10195
45792,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,10614
45793,1,1,1,1,52.0,0,0,1,0,1,0,0,0,1,11154
45794,6,4,3,3,499.0,0,1,0,0,0,0,1,0,1,11476
45795,1,1,1,1,70.0,0,0,1,0,0,0,1,0,1,11694
45796,6,1,2,3,200.0,0,1,0,0,1,0,0,0,1,11768
45797,1,1,1,1,55.0,0,0,1,0,1,0,0,0,1,12120
45798,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,12169
45799,1,1,1,2,180.0,0,0,1,0,1,0,0,0,1,12355
45800,8,1,3,3,110.0,0,1,0,0,1,0,0,0,1,12618
45801,2,1,1,1,75.0,0,0,1,0,1,0,0,0,1,12704
45802,2,0,1,1,60.0,0,0,1,0,1,0,0,0,1,12819
45803,1,1,1,1,70.0,0,0,1,0,1,0,0,0,1,12909
45804,2,2,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,12956
45805,4,1,1,3,78.26599176340643,0,0,1,1,0,0,0,0,0,13211
45806,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,13408
45807,2,1,1,1,130.0,0,0,1,0,0,0,1,0,1,13677
45808,2,1,1,1,35.0,0,0,1,1,0,0,0,0,1,14096
45809,2,1,1,1,49.0,0,0,1,0,0,0,1,0,1,14500
45810,1,1,1,1,110.9899523160082,0,1,0,0,0,0,0,1,0,14636
45811,1,1,1,1,115.0,0,0,1,0,0,0,1,0,1,15175
45812,10,2,3,3,745.0,0,1,0,0,0,0,1,0,1,15493
45813,2,1,1,1,135.0,0,1,0,0,0,0,1,0,1,15525
45814,6,1,2,2,200.0,0,1,0,0,1,0,0,0,1,16101
45815,1,1,1,1,100.0,0,0,1,0,1,0,0,0,1,16517
45816,4,1,1,1,100.0,0,1,0,0,0,0,1,0,1,17007
45817,2,1,1,1,65.0,0,0,1,0,1,0,0,0,1,17296
45818,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,17396
45819,1,1,1,1,55.0,0,0,1,0,1,0,0,0,1,17743
45820,2,1,1,2,80.0,0,0,1,0,1,0,0,0,1,17945
45821,1,1,1,1,32.0,0,0,1,1,0,0,0,0,1,18252
45822,4,1,1,2,120.0,0,1,0,0,0,0,1,0,1,18424
45823,6,2,2,2,228.860944204317,0,1,0,0,1,0,0,0,0,18508
45824,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,18612
45825,2,1,0,1,135.0,0,1,0,0,0,0,1,0,1,18839
45826,2,1,1,1,400.0,0,1,0,0,0,0,1,0,1,18974
45827,5,1,1,1,149.0,0,1,0,0,0,0,1,0,1,19050
45828,2,1,1,1,52.0,0,0,1,0,0,0,1,0,1,19759
45829,8,1,3,5,145.0,0,1,0,0,1,0,0,0,1,19873
45830,1,1,1,1,180.0,0,0,1,0,0,0,1,0,1,19947
45831,2,1,1,1,120.0,0,1,0,0,1,0,0,0,1,20087
45832,4,1,2,2,325.0,0,1,0,0,0,0,1,0,1,20345
45833,4,1,2,2,100.0,0,1,0,0,0,0,1,0,1,20392
45834,1,1,1,1,99.0,0,0,1,1,0,0,0,0,1,20857
45835,7,2,4,7,223.0,0,1,0,0,1,0,0,0,1,20907
45836,2,1,0,1,100.0,0,1,0,1,0,0,0,0,1,21092
45837,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,21170
45838,7,1,3,3,400.0,0,1,0,0,1,0,0,0,1,21643
45839,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,21686
45840,4,1,2,2,220.0,0,1,0,0,0,0,1,0,1,22076
45841,2,1,0,1,160.0,0,1,0,0,1,0,0,0,1,22193
45842,6,2,3,3,268.5253046658411,0,1,0,1,0,0,0,0,0,22713
45843,2,1,1,1,60.0,0,0,1,0,1,0,0,0,1,22968
45844,2,1,1,1,125.0,0,0,1,1,0,0,0,0,1,22998
45845,2,1,1,2,99.42694564382396,0,0,1,0,0,0,1,0,0,23582
45846,5,1,2,2,300.0,0,1,0,0,1,0,0,0,1,23691
45847,4,1,0,2,215.0,0,1,0,0,0,0,1,0,1,23782
45848,2,1,0,1,150.0,0,1,0,0,0,0,1,0,1,23821
45849,3,1,1,1,150.0,0,1,0,0,0,0,1,0,1,23992
45850,3,2,2,2,221.11155179376286,0,1,0,0,1,0,0,0,0,24046
45851,2,1,1,1,52.0,0,0,1,0,0,0,1,0,1,24191
45852,6,1,2,2,225.0,0,1,0,0,0,0,1,0,1,24193
45853,2,1,1,1,35.0,0,0,1,0,1,0,0,0,1,24231
45854,2,1,1,1,66.63207304417206,0,0,1,1,0,0,0,0,0,24355
45855,2,1,1,2,66.63207304417206,0,0,1,1,0,0,0,0,0,24524
45856,2,1,1,1,127.0,0,1,0,0,0,0,1,0,1,24841
45857,2,1,1,1,110.9899523160082,0,1,0,1,0,0,0,0,0,25439
45858,2,1,1,1,132.5912158248019,0,1,0,0,1,0,0,0,0,25576
45859,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,25604
45860,1,1,1,1,55.0,0,0,1,0,1,0,0,0,1,25767
45861,4,3,1,3,78.26051109921859,0,0,1,0,1,0,0,0,0,26139
45862,4,1,1,2,80.98717243934173,0,0,1,0,1,0,0,0,0,26322
45863,2,1,0,1,150.0,0,1,0,1,0,0,0,0,1,26417
45864,3,1,2,2,156.7676537532805,0,1,0,0,1,0,0,0,0,26473
45865,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,26667
45866,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,27218
45867,4,1,1,2,99.0,0,1,0,1,0,0,0,0,1,28096
45868,2,1,1,1,110.0,0,0,1,0,1,0,0,0,1,28188
45869,8,1,4,3,169.0,0,1,0,0,1,0,0,0,1,28206
45870,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,28249
45871,1,1,1,1,70.0,0,0,1,0,1,0,0,0,1,28328
45872,6,1,2,4,155.0,0,1,0,0,1,0,0,0,1,28368
45873,10,2,4,6,400.0,0,1,0,0,0,0,1,0,1,28390
45874,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,28403
45875,1,1,1,1,55.0,0,0,1,0,0,0,1,0,1,28448
45876,2,1,1,1,200.0,0,0,1,0,0,0,1,0,1,28540
45877,4,1,1,1,53.0,0,0,1,0,1,0,0,0,1,28554
45878,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,28979
45879,4,1,1,2,215.0,0,1,0,0,1,0,0,0,1,29134
45880,1,2,1,1,61.455356004131175,0,0,1,1,0,0,0,0,0,29453
45881,2,1,1,1,53.0,0,0,1,0,0,0,1,0,1,29613
45882,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,29623
45883,4,1,1,1,400.0,0,1,0,0,0,0,1,0,1,29711
45884,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,29793
45885,2,1,1,1,63.0,0,0,1,0,0,0,1,0,1,29816
45886,6,1,2,3,90.0,0,1,0,0,1,0,0,0,1,29821
45887,3,1,0,2,103.00856488358966,0,1,0,1,0,0,0,0,0,30491
45888,2,1,1,2,264.0,0,1,0,0,0,0,1,0,1,30502
45889,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,30751
45890,6,1,2,3,109.0,0,1,0,0,0,0,0,1,1,30759
45891,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,30843
45892,2,1,1,1,450.0,0,1,0,0,1,0,0,0,1,30930
45893,2,1,1,1,160.0,0,1,0,0,1,0,0,0,1,30989
45894,2,2,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,31013
45895,2,1,1,1,66.63207304417206,0,0,1,1,0,0,0,0,0,31152
45896,1,1,1,1,53.0,0,0,1,0,1,0,0,0,1,31230
45897,7,1,2,4,157.15392840985314,0,1,0,1,0,0,0,0,0,31889
45898,2,1,1,1,200.0,0,1,0,0,0,0,1,0,1,32006
45899,2,1,0,1,123.45075322469133,0,1,0,0,1,0,0,0,0,32484
45900,5,2,1,5,25.0,1,0,0,0,1,0,0,0,1,32889
45901,6,1,2,3,350.0,0,1,0,0,0,0,1,0,1,32984
45902,1,1,1,1,99.0,1,0,0,0,0,0,1,0,1,33048
45903,5,1,3,3,207.0,0,1,0,0,1,0,0,0,1,33108
45904,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,33188
45905,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,33271
45906,4,1,2,4,160.0,0,1,0,0,1,0,0,0,1,33458
45907,2,1,1,2,50.0,0,0,1,0,0,0,0,1,1,33686
45908,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,34013
45909,2,1,1,1,66.0,0,1,0,0,1,0,0,0,1,34668
45910,3,1,1,2,73.02068200026709,0,0,1,0,1,0,0,0,0,34686
45911,6,1,0,3,191.2345418538336,0,1,0,0,0,0,1,0,0,34731
45912,1,1,1,1,76.08896800764775,1,0,0,0,0,0,1,0,0,34736
45913,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,34875
45914,6,1,2,4,157.15392840985314,0,1,0,1,0,0,0,0,0,34895
45915,1,1,1,1,99.0,0,0,1,1,0,0,0,0,1,35117
45916,4,1,2,2,150.0,0,1,0,0,1,0,0,0,1,35373
45917,2,1,0,1,126.0,0,1,0,0,0,0,1,0,1,35381
45918,8,2,3,3,160.0,0,1,0,0,1,0,0,0,1,35401
45919,5,1,2,4,164.51704616383466,0,1,0,0,1,0,0,0,0,35523
45920,2,1,1,1,66.63207304417206,0,0,1,1,0,0,0,0,0,35777
45921,1,1,1,1,55.0,0,0,1,0,1,0,0,0,1,35925
45922,1,1,1,1,35.0,0,0,1,0,1,0,0,0,1,36368
45923,5,2,2,3,228.860944204317,0,1,0,0,1,0,0,0,0,36404
45924,2,0,1,1,125.0,0,1,0,0,0,0,1,0,1,36605
45925,2,1,1,1,99.0,0,1,0,0,1,0,0,0,1,36703
45926,1,1,1,1,35.0,0,0,1,0,1,0,0,0,1,36790
45927,6,1,2,3,120.0,0,1,0,1,0,0,0,0,1,36813
45928,1,1,1,1,89.0,0,0,1,0,1,0,0,0,1,36865
45929,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,37000
45930,3,1,1,1,132.5912158248019,0,1,0,0,1,0,0,0,0,37506
45931,1,1,1,1,85.0,0,1,0,0,1,0,0,0,1,37587
45932,6,2,2,3,157.0,0,1,0,0,1,0,0,0,1,37635
45933,1,1,2,1,80.0,0,0,1,0,0,0,1,0,1,37679
45934,2,1,1,2,150.0,0,1,0,0,0,0,1,0,1,38442
45935,1,1,1,1,25.0,0,0,1,0,1,0,0,0,1,38448
45936,4,1,2,2,184.52470998811688,0,0,1,0,0,0,1,0,0,38850
45937,9,2,4,5,348.86246015149203,0,1,0,0,1,0,0,0,0,38930
45938,6,1,2,3,150.0,0,1,0,0,1,0,0,0,1,38947
45939,4,1,1,2,149.0,0,1,0,0,0,0,1,0,1,39052
45940,4,1,2,4,149.0,0,1,0,0,1,0,0,0,1,39097
45941,2,1,0,1,180.0,0,1,0,0,0,0,1,0,1,39274
45942,3,1,0,1,80.0,0,1,0,0,0,0,1,0,1,39327
45943,1,1,1,1,44.0,0,0,1,0,1,0,0,0,1,39657
45944,1,1,1,1,110.0,0,0,1,0,0,0,1,0,1,39661
45945,2,1,1,1,100.0,0,0,1,0,0,0,1,0,1,39670
45946,2,2,0,1,140.42188805693826,0,0,1,0,0,0,1,0,0,39903
45947,2,1,1,1,60.0,0,0,1,0,1,0,0,0,1,39972
45948,2,1,1,1,71.0,0,0,1,0,0,0,1,0,1,40255
45949,6,1,2,3,298.50140180459704,0,1,0,0,0,0,1,0,0,40284
45950,7,1,3,4,220.0,0,1,0,0,1,0,0,0,1,40729
45951,1,1,2,1,60.0,0,0,1,0,1,0,0,0,1,40747
45952,1,1,1,1,50.0,0,0,1,1,0,0,0,0,1,40912
45953,1,1,3,3,57.18705543723525,0,0,1,0,1,0,0,0,0,40978
45954,2,1,0,1,125.0,0,1,0,0,0,0,0,1,1,41170
45955,1,1,1,1,76.08896800764775,1,0,0,0,0,0,1,0,0,41172
45956,1,1,0,1,43.0,0,1,0,0,1,0,0,0,1,41211
45957,3,1,2,2,95.0,0,1,0,1,0,0,0,0,1,41537
45958,2,1,1,1,60.0,0,0,1,1,0,0,0,0,1,41830
45959,2,1,0,1,70.0,0,0,1,0,1,0,0,0,1,41891
45960,1,1,1,1,100.0,0,0,1,0,1,0,0,0,1,41928
45961,9,1,3,5,160.0,0,1,0,0,1,0,0,0,1,42078
45962,2,2,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,42395
45963,3,1,2,2,156.7676537532805,0,1,0,0,1,0,0,0,0,42656
45964,4,1,1,1,100.0,0,1,0,0,0,0,1,0,1,42686
45965,2,1,1,1,48.0,0,0,1,0,0,0,1,0,1,42907
45966,2,1,0,1,77.0,0,0,1,0,1,0,0,0,1,43086
45967,2,1,0,1,69.80975399421456,0,0,1,0,1,0,0,0,0,43147
45968,2,1,1,1,47.0,0,0,1,0,1,0,0,0,1,43361
45969,3,1,2,2,226.7800406886263,0,1,0,0,0,0,1,0,0,43726
45970,2,1,1,1,109.0,0,0,1,0,1,0,0,0,1,44551
45971,3,1,1,2,48.0,0,0,1,0,1,0,0,0,1,44726
45972,1,1,1,1,60.0,0,0,1,0,1,0,0,0,1,45149
45973,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,45305
45974,4,1,0,1,190.4150811794127,0,1,0,0,0,0,1,0,0,45312
45975,2,1,1,2,99.42694564382396,0,0,1,0,0,0,1,0,0,45384
45976,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,45526
45977,2,1,1,1,70.0,0,1,0,0,0,0,1,0,1,45577
45978,1,1,1,1,19.0,1,0,0,0,0,0,1,0,1,45763
45979,2,1,1,1,90.0,0,0,1,0,1,0,0,0,1,45787
45980,3,1,1,1,39.0,0,0,1,0,1,0,0,0,1,46463
45981,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,46618
45982,1,1,1,1,100.0,0,0,1,1,0,0,0,0,1,46652
45983,3,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,46666
45984,4,1,1,1,75.0,0,1,0,0,0,0,1,0,1,46714
45985,1,1,0,1,61.92940833685499,0,0,1,1,0,0,0,0,0,47187
45986,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,47454
45987,5,2,2,3,374.84044366472733,0,1,0,0,0,0,1,0,0,47566
45988,4,1,1,3,37.0,0,0,1,0,0,0,0,1,1,47573
45989,1,1,1,1,60.0,0,0,1,0,1,0,0,0,1,47738
45990,1,1,1,1,57.0,0,0,1,0,0,0,1,0,1,48057
45991,4,1,2,2,150.0,0,1,0,0,1,0,0,0,1,48259
45992,1,3,1,1,60.0,1,0,0,0,1,0,0,0,1,48694
45993,2,1,1,1,80.0,0,0,1,0,1,0,0,0,1,48708
45994,2,1,1,1,90.0,0,1,0,0,1,0,0,0,1,48833
45995,4,1,2,2,161.79719040122228,0,1,0,0,1,0,0,0,0,281
45996,2,1,1,1,90.0,0,0,1,0,0,0,1,0,1,336
45997,12,1,3,9,273.37415751421275,0,1,0,0,0,0,1,0,0,612
45998,1,1,1,1,180.0,0,0,1,0,0,0,1,0,1,698
45999,5,1,1,1,110.0,0,1,0,0,0,0,1,0,1,839
46000,2,1,1,1,97.0,0,0,1,0,1,0,0,0,1,1039
46001,2,1,1,1,194.0,0,1,0,0,0,0,1,0,1,1883
46002,2,1,1,1,58.0,0,0,1,1,0,0,0,0,1,1985
46003,5,1,1,3,100.44702778418107,1,0,0,0,0,0,1,0,0,2269
46004,2,1,1,1,210.0,0,1,0,0,0,0,1,0,1,2342
46005,2,1,1,2,109.0,0,1,0,1,0,0,0,0,1,2702
46006,2,1,1,1,100.0,0,0,1,0,1,0,0,0,1,2861
46007,2,1,1,1,198.0,0,1,0,0,0,0,1,0,1,2890
46008,7,1,2,4,220.0,0,1,0,0,1,0,0,0,1,2978
46009,2,1,1,2,132.5912158248019,0,1,0,0,1,0,0,0,0,3012
46010,4,2,2,2,350.0,0,1,0,0,0,0,1,0,1,3299
46011,2,1,1,2,115.0,0,1,0,0,1,0,0,0,1,3458
46012,2,1,1,1,90.0,0,0,1,0,1,0,0,0,1,3496
46013,2,1,1,1,125.0,0,0,1,0,0,0,1,0,1,3661
46014,2,1,0,1,166.16078124302504,0,1,0,0,0,0,1,0,0,3850
46015,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,4341
46016,2,1,1,2,220.0,0,1,0,0,0,0,1,0,1,4379
46017,1,1,1,1,62.0,0,0,1,0,0,0,1,0,1,4499
46018,4,1,1,2,115.0,0,1,0,0,0,0,1,0,1,4505
46019,2,1,1,1,100.0,0,1,0,0,0,0,1,0,1,4741
46020,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,4745
46021,4,1,2,3,161.79719040122228,0,1,0,0,1,0,0,0,0,4837
46022,2,1,1,1,128.0,0,0,1,0,1,0,0,0,1,5145
46023,4,1,1,3,78.26599176340643,0,0,1,1,0,0,0,0,0,5285
46024,8,2,2,3,250.0,0,1,0,1,0,0,0,0,1,5856
46025,2,1,1,1,71.0,0,0,1,0,0,0,1,0,1,5995
46026,2,1,1,1,150.0,0,0,1,0,1,0,0,0,1,6135
46027,2,1,1,1,129.0,0,1,0,1,0,0,0,0,1,7058
46028,4,1,2,2,100.0,0,1,0,0,1,0,0,0,1,7154
46029,2,1,1,2,132.5912158248019,0,1,0,0,1,0,0,0,0,7197
46030,1,1,1,1,120.0,0,1,0,0,0,0,1,0,1,7418
46031,3,1,2,2,156.7676537532805,0,1,0,0,1,0,0,0,0,7453
46032,1,1,1,1,60.0,0,0,1,0,1,0,0,0,1,7708
46033,2,1,1,1,185.0,0,1,0,1,0,0,0,0,1,7737
46034,2,1,1,2,99.42694564382396,0,0,1,0,0,0,1,0,0,8207
46035,4,1,1,3,150.0,0,1,0,1,0,0,0,0,1,8612
46036,2,1,0,1,123.45075322469133,0,1,0,0,1,0,0,0,0,8901
46037,2,1,1,1,69.81667183370726,1,0,0,0,1,0,0,0,0,9443
46038,2,1,1,2,125.0,0,1,0,0,0,0,1,0,1,9528
46039,2,1,1,1,189.0,0,1,0,0,0,0,1,0,1,9547
46040,2,1,1,1,150.0,0,1,0,0,1,0,0,0,1,9729
46041,1,1,0,1,350.0,0,1,0,0,0,0,1,0,1,10781
46042,16,3,3,13,257.3634350211311,0,1,0,0,1,0,0,0,0,10802
46043,6,1,3,3,105.0,0,1,0,0,0,0,0,1,1,11048
46044,3,1,1,3,59.0,0,0,1,1,0,0,0,0,1,11063
46045,6,1,3,4,300.0,0,1,0,0,1,0,0,0,1,11136
46046,4,1,2,1,109.0,0,1,0,0,1,0,0,0,1,11164
46047,4,1,1,2,70.0,0,0,1,0,1,0,0,0,1,11237
46048,5,1,1,2,100.0,0,1,0,0,1,0,0,0,1,11403
46049,2,1,1,1,115.0,0,1,0,0,1,0,0,0,1,11557
46050,2,1,1,1,60.0,0,0,1,0,0,0,1,0,1,11733
46051,2,1,0,1,166.16078124302504,0,1,0,0,0,0,1,0,0,12663
46052,3,1,1,3,40.0,0,0,1,1,0,0,0,0,1,12758
46053,1,1,1,2,167.0,0,1,0,0,0,0,1,0,1,12781
46054,2,1,1,1,55.0,0,0,1,0,1,0,0,0,1,12876
46055,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,12965
46056,3,1,2,2,120.0,0,1,0,0,1,0,0,0,1,13180
46057,1,1,1,1,60.0,0,0,1,0,1,0,0,0,1,13295
46058,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,13722
46059,4,1,2,2,325.0,0,1,0,0,1,0,0,0,1,13965
46060,5,1,2,2,164.51704616383466,0,1,0,0,1,0,0,0,0,14138
46061,2,1,1,1,115.0,0,0,1,0,1,0,0,0,1,14306
46062,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,15118
46063,2,1,1,1,80.0,0,0,1,0,1,0,0,0,1,15214
46064,1,1,1,1,50.0,0,0,1,0,0,0,1,0,1,15260
